rank,finalWorth,category,personName,age,country,source,industries,selfMade,gender,gross_tertiary_education_enrollment,life_expectancy_country,gdp_country,population_country
1575,1900,Finance & Investments,Edward Lampert,60.0,United States,Sears,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1575,1900,Food & Beverage,James Leprino,85.0,United States,Cheese,Food,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1575,1900,Real Estate,David Lichtenstein,61.0,United States,Real estate,Real Estate,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1575,1900,Real Estate,Lin Dingqiang & family,56.0,China,Real estate,Real Estate,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
1575,1900,Food & Beverage,Sarah MacMillan,69.0,United States,Cargill,Food,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1575,1900,Telecom,Strive Masiyiwa,62.0,United Kingdom,Telecom,Telecom,True,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
1575,1900,Technology,Simon Nixon,55.0,United Kingdom,Price comparison website,Technology,True,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
1575,1900,Food & Beverage,Kentaro Ogawa,74.0,Japan,Restaurants,Food,True,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
1575,1900,Manufacturing,Ajay Parekh,65.0,India,Adhesives,Manufacturing,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
1575,1900,Manufacturing,Narendrakumar Parekh,84.0,India,Adhesives,Manufacturing,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
1575,1900,Finance & Investments,Jennifer Pritzker,72.0,United States,"Hotels, investments",Finance,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1575,1900,Fashion & Retail,G. Rajendran,80.0,India,Jewellery,Fashion,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
1575,1900,Manufacturing,Ren Jianhua,66.0,China,Kitchen appliances,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
1575,1900,Finance & Investments,Larry Robbins,53.0,United States,Hedge funds,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1575,1900,Construction & Engineering,Dwight Schar,81.0,United States,"Homebuilding, NFL team",Construction,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1575,1900,Manufacturing,Qinxiang Shao,68.0,China,Diversified,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
1575,1900,Technology,Hua Shen,60.0,China,Semiconductors,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
1575,1900,Finance & Investments,Peter Sondakh,73.0,Indonesia,Investments,Finance,True,M,36.3,71.5,"$1,119,190,780,753 ",270203917.0
1575,1900,Food & Beverage,Lucy Stitzer,63.0,United States,Cargill,Food,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1575,1900,Diversified,Elizabeth Sy,70.0,Philippines,Diversified,Diversified,False,F,35.5,71.1,"$376,795,508,680 ",108116615.0
1575,1900,Manufacturing,Hermanto Tanoko,60.0,Indonesia,Paints,Manufacturing,False,M,36.3,71.5,"$1,119,190,780,753 ",270203917.0
1575,1900,Construction & Engineering,Mehmet Sinan Tara,64.0,Turkey,Construction,Construction,False,M,23.9,77.4,"$754,411,708,203 ",83429615.0
1575,1900,Fashion & Retail,Masateru Uno & family,76.0,Japan,Drugstores,Fashion,True,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
1575,1900,Energy,Vardis Vardinoyannis & family,90.0,Greece,Oil and gas,Energy,True,M,136.6,81.3,"$209,852,761,469 ",10716322.0
1575,1900,Real Estate,Jitendra Virwani,57.0,India,Real estate,Real Estate,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
1575,1900,Real Estate,Wang Chaobin,67.0,China,Real estate,Real Estate,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
1575,1900,Fashion & Retail,Wang Ren-sheng,91.0,China,Retail,Fashion,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
1575,1900,Food & Beverage,Charlotte Colket Weber,80.0,United States,Campbell Soup,Food,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1575,1900,Healthcare,Xie Juhua & family,72.0,China,Pharmaceuticals,Healthcare,False,F,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
1575,1900,Manufacturing,Chuanhua Xu & family,88.0,China,"Chemicals, logistics",Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
1575,1900,Finance & Investments,Gavril Yushvaev & family,65.0,Israel,"Precious metals, real estate",Finance,True,M,63.4,82.8,"$395,098,666,122 ",9053300.0
1575,1900,Diversified,Zhang Hongwei,68.0,China,"Oil, banking",Diversified,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
1575,1900,Manufacturing,Anita Zucker,71.0,United States,Chemicals,Manufacturing,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1647,1800,Technology,Cameron Adams,43.0,Australia,Software,Technology,True,M,113.1,82.7,"$1,392,680,589,329 ",25766605.0
1647,1800,Fashion & Retail,Will Adderley,51.0,United Kingdom,Home furnishings,Fashion,False,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
1647,1800,Diversified,Faisal Bin Qassim Al Thani,75.0,Qatar,"Hotels, diversified",Diversified,True,M,17.9,80.1,"$183,466,208,791 ",2832067.0
1647,1800,Sports,Leslie Alexander,79.0,United States,Sports team,Sports,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1647,1800,Real Estate,Masaaki Arai,57.0,Japan,Home sales,Real Estate,True,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
1647,1800,Fashion & Retail,Sabrina Benetton,49.0,Italy,"Fashion retail, investments",Fashion,False,F,61.9,82.9,"$2,001,244,392,042 ",60297396.0
1647,1800,Technology,Sanjeev Bikhchandani,59.0,India,Internet,Technology,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
1647,1800,Finance & Investments,O. Francis Biondi,58.0,United States,Hedge funds,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1647,1800,Energy,Alejandro Bulgheroni,78.0,Uruguay,Oil & gas,Energy,False,M,63.1,77.8,"$56,045,912,952 ",3461734.0
1647,1800,Food & Beverage,R.G. Chandramogan,74.0,India,Dairy,Food,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
1647,1800,Diversified,Binod Chaudhary,67.0,Nepal,Diversified,Diversified,False,M,12.4,70.5,"$30,641,380,604 ",28608710.0
1647,1800,Technology,Parker Conrad,42.0,United States,Software,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1647,1800,Technology,Tim Cook,62.0,United States,Apple,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
1647,1800,Finance & Investments,Mark Coombs,62.0,United Kingdom,Finance,Finance,True,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
1647,1800,Media & Entertainment,John de Mol,68.0,Netherlands,TV programs,Entertainment,True,M,85.0,81.8,"$909,070,395,161 ",17332850.0
1647,1800,Construction & Engineering,D. Leopoldo Del Pino,60.0,Spain,Construction,Construction,False,M,88.9,83.3,"$1,394,116,310,769 ",47076781.0
